"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","32800","","","","0"
"1994","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","30400","","","","0"
"1995","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","32400","","","","0"
"1996","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","36700","","","","0"
"1997","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","40900","","","","0"
"1998","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","38800","","","","0"
"1999","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","34800","","","","0"
"2000","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","36800","","","","0"
"2001","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","38600","","","","0"
"2002","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","36400","","","","0"
"2003","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","36800","","","","0"
"2004","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","36400","","","","0"
"2005","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","34400","","","","0"
"2006","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","32100","","","","0"
"2007","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","34400","","","","0"
"2008","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","31200","","","","0"
"2009","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","20200","","","","0"
"2010","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","21700","","","","0"
"2011","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","25300","","","","0"
"2012","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","27300","","","","0"
"2013","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","28300","","","","0"
"2014","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","24300","","","","0"
"2015","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","23500","","","","0"
"2016","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","24900","","","","0"
"2017","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","22300","","","","0"
"2018","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","30400","","","","0"
"2019","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","20100","","","","0"
"2020","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","19300","","","","0"
"2021","Prince Edward Island","2016A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","25000","","","","0"
"1980","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","32000","","","","0"
"1981","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","34400","","","","0"
"1982","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","35600","","","","0"
"1983","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","33600","","","","0"
"1984","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","31200","","","","0"
"1985","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","29100","","","","0"
"1986","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","27100","","","","0"
"1987","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","25900","","","","0"
"1988","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","23100","","","","0"
"1989","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","19400","","","","0"
"1990","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","17800","","","","0"
"1991","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","16488","","","","0"
"1992","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","12100","","","","0"
"1993","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","11300","","","","0"
"1994","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","10100","","","","0"
"1995","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","9300","","","","0"
"1996","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","9900","","","","0"
"1997","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","7700","","","","0"
"1998","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6500","","","","0"
"1999","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6100","","","","0"
"2000","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","5700","","","","0"
"2001","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6600","","","","0"
"2002","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6900","","","","0"
"2003","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6100","","","","0"
"2004","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","5100","","","","0"
"2005","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","4900","","","","0"
"2006","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","4100","","","","0"
"2007","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","4000","","","","0"
"2008","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","3200","","","","0"
"2009","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","2800","","","","0"
"2010","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","3000","","","","0"
"2011","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","3400","","","","0"
"2012","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","3200","","","","0"
"2013","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","2400","","","","0"
"2014","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","","..","","","0"
"2015","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","","..","","","0"
"2016","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","","..","","","0"
"2017","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","","..","","","0"
"2018","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","1500","","","","0"
"2019","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","2500","","","","0"
"2020","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","1400","","","","0"
"2021","Prince Edward Island","2016A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","900","","","","0"
"1980","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1981","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1982","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1983","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1984","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1985","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1986","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1987","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1988","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1989","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1990","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1991","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2378","","","","0"
"1992","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","3600","","","","0"
"1993","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","7700","","","","0"
"1994","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","5300","","","","0"
"1995","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","3600","","","","0"
"1996","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2300","","","","0"
"1997","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2800","","","","0"
"1998","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2800","","","","0"
"1999","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2000","","","","0"
"2000","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2200","","","","0"
"2001","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2800","","","","0"
"2002","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","3000","","","","0"
"2003","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","2400","","","","0"
"2004","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","3200","","","","0"
"2005","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","4000","","","","0"
"2006","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","4600","","","","0"
"2007","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","4500","","","","0"
"2008","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","7300","","","","0"
"2009","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","14200","","","","0"
"2010","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","17800","","","","0"
"2011","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","20700","","","","0"
"2012","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","20800","","","","0"
"2013","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","23100","","","","0"
"2014","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","25500","","","","0"
"2015","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","20200","","","","0"
"2016","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","18200","","","","0"
"2017","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","20200","","","","0"
"2018","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","16600","","","","0"
"2019","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","18800","","","","0"
"2020","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","15500","","","","0"
"2021","Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","14700","","","","0"
"1980","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","53000","","","","0"
"1981","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","50000","","","","0"
"1982","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51000","","","","0"
"1983","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51000","","","","0"
"1984","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","50600","","","","0"
"1985","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","50200","","","","0"
"1986","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51400","","","","0"
"1987","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","54200","","","","0"
"1988","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","53800","","","","0"
"1989","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","53400","","","","0"
"1990","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","52200","","","","0"
"1991","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51006","","","","0"
"1992","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51400","","","","0"
"1993","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","52600","","","","0"
"1994","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","52600","","","","0"
"1995","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","53400","","","","0"
"1996","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","54700","","","","0"
"1997","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","55400","","","","0"
"1998","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","56300","","","","0"
"1999","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","56700","","","","0"
"2000","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","57500","","","","0"
"2001","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","58600","","","","0"
"2002","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","57900","","","","0"
"2003","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","56700","","","","0"
"2004","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","58700","","","","0"
"2005","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","60700","","","","0"
"2006","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","63900","","","","0"
"2007","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","63100","","","","0"
"2008","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","58700","","","","0"
"2009","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","56700","","","","0"
"2010","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","54600","","","","0"
"2011","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","51800","","","","0"
"2012","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","48600","","","","0"
"2013","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","48200","","","","0"
"2014","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","47800","","","","0"
"2015","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","47300","","","","0"
"2016","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","48700","","","","0"
"2017","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","47900","","","","0"
"2018","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","46500","","","","0"
"2019","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","50500","","r","","0"
"2020","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","47300","","","","0"
"2021","Prince Edward Island","2016A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","44700","","","","0"
"1980","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1981","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1982","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1983","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1984","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1985","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1986","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1987","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1988","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1989","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1990","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1991","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","4626","","","","0"
"1992","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","5600","","","","0"
"1993","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","6500","","","","0"
"1994","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","7500","","","","0"
"1995","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","9100","","","","0"
"1996","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","9600","","","","0"
"1997","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","9300","","","","0"
"1998","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","9300","","","","0"
"1999","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","10500","","","","0"
"2000","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","10500","","","","0"
"2001","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","11500","","","","0"
"2002","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","11300","","","","0"
"2003","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","11300","","","","0"
"2004","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","13300","","","","0"
"2005","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","12900","","","","0"
"2006","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","11300","","","","0"
"2007","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","10900","","","","0"
"2008","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","17000","","","","0"
"2009","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","12500","","","","0"
"2010","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","11100","","","","0"
"2011","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","10000","","","","0"
"2012","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","8700","","","","0"
"2013","Prince Edward Island","2016A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","7900","","","","0"
