"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1657100","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1962700","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1679400","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1602600","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1509500","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1461000","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1537800","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1497300","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1315200","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1416400","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1381600","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1153400","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1260200","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1441900","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1481800","","","","0"
"2021","Alberta","2016A000248","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114456","11.16.6","1564900","","","","0"
"1980","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","890300","","","","0"
"1981","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","586800","","","","0"
"1982","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","768900","","","","0"
"1983","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1012000","","","","0"
"1984","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1214000","","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1133000","","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1133100","","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1173600","","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1456900","","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1092700","","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","991500","","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1206825","","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1153400","","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1477100","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2023400","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1800900","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1274800","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1618700","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1760400","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1841300","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1537800","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1092700","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1193800","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1355700","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1608600","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1740100","","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","1821100","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2037600","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2104400","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2023400","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2246000","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2457100","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2711400","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2565700","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2751900","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2535400","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2495200","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2804500","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2755900","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2401200","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2377900","","","","0"
"2021","Alberta","2016A000248","Seeded area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114461","11.16.16","2721800","","","","0"
"1980","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1420000","","","","0"
"1981","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1420000","","","","0"
"1982","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1420000","","","","0"
"1983","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1497000","","","","0"
"1984","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1578000","","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1578000","","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1598500","","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1760400","","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1881800","","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1760400","","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1800900","","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1848185","","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2084100","","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2063900","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2165100","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2165100","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2019400","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1983000","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2063900","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2225800","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2468600","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2670900","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2670900","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2630500","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2630500","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2579900","","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2525500","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2448300","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2367400","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2286500","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2205500","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2122800","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2003200","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","2013300","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1942500","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1851400","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1773500","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1804900","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1750500","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1694460","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1611600","","","","0"
"2021","Alberta","2016A000248","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114481","11.16.28","1566600","","","","0"
"1980","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1981","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1982","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1983","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1984","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","","..","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2851269","","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","3027100","","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2792400","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2181300","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2420000","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2650800","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2387700","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2330900","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2598200","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2505800","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2403800","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2112000","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2140000","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2207500","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2321700","","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2395200","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2054500","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2428100","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2494900","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2517100","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2505600","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2415900","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2679000","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2551600","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2464500","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2396800","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2424100","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2573800","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2706400","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2604700","","","","0"
"2021","Alberta","2016A000248","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114494","11.16.23","2417100","","","","0"


