"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","133000","","","","0"
"2001","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","159500","","","","0"
"2002","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","165000","","","","0"
"2003","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","140000","","","","0"
"2004","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","115000","","","","0"
"2005","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","112000","","","","0"
"2006","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","105800","","","","0"
"2007","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","95000","","","","0"
"2008","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","100000","","","","0"
"2009","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","96000","","","","0"
"2010","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","91000","","","","0"
"2011","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","73400","","","","0"
"2012","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","73000","","","","0"
"2013","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","71500","","","","0"
"2014","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","55700","","","","0"
"2015","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","51000","","","","0"
"2016","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","52000","","","","0"
"2017","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","53000","","","","0"
"2018","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","54600","","","","0"
"2019","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","49500","","","","0"
"2020","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","51000","","","","0"
"2021","Quebec","2016A000224","Seeded area (hectares)","Barley","Hectares","149","units","0","v115114062","6.16.6","44700","","","","0"
"1980","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","154000","","","","0"
"1981","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","165400","","","","0"
"1982","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","179600","","","","0"
"1983","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","182000","","","","0"
"1984","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","210000","","","","0"
"1985","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","225000","","","","0"
"1986","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","234400","","","","0"
"1987","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","237000","","","","0"
"1988","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","251000","","","","0"
"1989","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","269000","","","","0"
"1990","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","283000","","","","0"
"1991","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","293758","","","","0"
"1992","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","308000","","","","0"
"1993","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","291000","","","","0"
"1994","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","285000","","","","0"
"1995","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","284000","","","","0"
"1996","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","331775","","","","0"
"1997","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","330000","","","","0"
"1998","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","335000","","","","0"
"1999","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","375000","","","","0"
"2000","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","411000","","","","0"
"2001","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","435500","","","","0"
"2002","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","450000","","","","0"
"2003","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","440000","","","","0"
"2004","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","420000","","","","0"
"2005","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","412000","","","","0"
"2006","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","387000","","","","0"
"2007","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","450000","","","","0"
"2008","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","395000","","","","0"
"2009","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","382000","","","","0"
"2010","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","370000","","","","0"
"2011","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","379600","","","","0"
"2012","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","395200","","","","0"
"2013","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","420900","","","","0"
"2014","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","368300","","","","0"
"2015","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","372300","","","","0"
"2016","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","396800","","","","0"
"2017","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","380000","","","","0"
"2018","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","385700","","","","0"
"2019","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","382500","","","","0"
"2020","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","360500","","","","0"
"2021","Quebec","2016A000224","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115114068","6.16.11","358500","","","","0"
"1980","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","164900","","","","0"
"1981","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","150100","","","","0"
"1982","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","163000","","","","0"
"1983","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","170000","","","","0"
"1984","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","165000","","","","0"
"1985","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","150000","","","","0"
"1986","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","117600","","","","0"
"1987","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","113000","","","","0"
"1988","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","122000","","","","0"
"1989","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","117000","","","","0"
"1990","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","97000","","","","0"
"1991","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","96348","","","","0"
"1992","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","109000","","","","0"
"1993","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","104000","","","","0"
"1994","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","96000","","","","0"
"1995","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","89000","","","","0"
"1996","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85106","","","","0"
"1997","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85000","","","","0"
"1998","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85000","","","","0"
"1999","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","82000","","","","0"
"2000","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","88000","","","","0"
"2001","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","93000","","","","0"
"2002","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","110000","","","","0"
"2003","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","116000","","","","0"
"2004","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","110000","","","","0"
"2005","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","120000","","","","0"
"2006","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","125700","","","","0"
"2007","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","115000","","","","0"
"2008","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","102000","","","","0"
"2009","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","105000","","","","0"
"2010","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","113000","","","","0"
"2011","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","103600","","","","0"
"2012","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","95800","","","","0"
"2013","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","84300","","","","0"
"2014","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","86600","","","","0"
"2015","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","100000","","","","0"
"2016","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","84500","","","","0"
"2017","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","60000","","","","0"
"2018","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","74100","","","","0"
"2019","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","73500","","","","0"
"2020","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","82600","","","","0"
"2021","Quebec","2016A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","67000","","","","0"
"1980","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1981","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1982","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1983","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1984","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1985","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","","..","","","0"
"1986","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","4400","","","","0"
"1987","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","8000","","","","0"
"1988","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","15000","","","","0"
"1989","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","17500","","","","0"
"1990","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","18200","","","","0"
"1991","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","25271","","","","0"
"1992","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","32000","","","","0"
"1993","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","36000","","","","0"
"1994","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","57000","","","","0"
"1995","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","86000","","","","0"
"1996","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","96693","","","","0"
"1997","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","120000","","","","0"
"1998","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","128000","","","","0"
"1999","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","142000","","","","0"
"2000","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","156000","","","","0"
"2001","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","148000","","","","0"
"2002","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","135000","","","","0"
"2003","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","152000","","","","0"
"2004","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","200000","","","","0"
"2005","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","187000","","","","0"
"2006","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","194500","","","","0"
"2007","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","176000","","","","0"
"2008","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","232000","","","","0"
"2009","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","242000","","","","0"
"2010","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","267000","","","","0"
"2011","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","300000","","","","0"
"2012","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","285700","","","","0"
"2013","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","295500","","","","0"
"2014","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","358100","","","","0"
"2015","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","344000","","","","0"
"2016","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","351700","","","","0"
"2017","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","398000","","","","0"
"2018","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","370300","","","","0"
"2019","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","366700","","","","0"
"2020","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","358300","","","","0"
"2021","Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115114075","6.16.15","374500","","","","0"
"1980","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","993400","","","","0"
"1981","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","965500","","","","0"
"1982","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","967000","","","","0"
"1983","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","969200","","","","0"
"1984","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","971000","","","","0"
"1985","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","971000","","","","0"
"1986","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","974700","","","","0"
"1987","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","951000","","","","0"
"1988","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","919000","","","","0"
"1989","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","910000","","","","0"
"1990","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","890000","","","","0"
"1991","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","869744","","","","0"
"1992","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","880000","","","","0"
"1993","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","930000","","","","0"
"1994","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","920000","","","","0"
"1995","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","890000","","","","0"
"1996","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","882646","","","","0"
"1997","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","855000","","","","0"
"1998","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","840000","","","","0"
"1999","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","820000","","","","0"
"2000","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","810000","","","","0"
"2001","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","781000","","","","0"
"2002","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","790000","","","","0"
"2003","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","805000","","","","0"
"2004","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","815000","","","","0"
"2005","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","835000","","","","0"
"2006","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","857000","","","","0"
"2007","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","842000","","","","0"
"2008","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","817000","","","","0"
"2009","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","800000","","","","0"
"2010","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","787000","","","","0"
"2011","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","767800","","","","0"
"2012","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","748700","","","","0"
"2013","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","724400","","","","0"
"2014","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","704200","","","","0"
"2015","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","683900","","","","0"
"2016","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","658500","","","","0"
"2017","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","630500","","","","0"
"2018","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","641400","","","","0"
"2019","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","651140","","","","0"
"2020","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","609100","","","","0"
"2021","Quebec","2016A000224","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115114078","6.16.28","646800","","","","0"


