"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"4097","2018-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Ontario","The world","N/A",62769,118464,"Weight in kilograms",118464,56.8902733431976,6542.38143446772
"3986","2019-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Ontario","The world","N/A",2998,6340,"Weight in kilograms",6340,3.04467460997326,350.137580146925
"4018","2019-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Ontario","The world","N/A",9582880,18747662,"Weight in kilograms",18747662,9003.23824728085,1035372.3984373
"4054","2019-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Ontario","The world","N/A",104200,196556,"Weight in kilograms",196556,94.3925966305843,10855.1486125172
"4056","2019-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Ontario","The world","N/A",474,352,"Weight in kilograms",352,0.169041871089998,19.4398151753498
"4131","1992-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",89182,144000,"Weight in kilograms",144000,69.1534927186356,7952.6516626431
"4224","1994-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",23170,17023,"Weight in kilograms",17023,8.17499935103704,940.12492536926
"4225","1998-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",131653,109213,"Weight in kilograms",109213,52.4476416686136,6031.47879189056
"4271","1991-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",145407,124647,"Weight in kilograms",124647,59.859551436804,6883.84841523246
"4322","1988-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",113341,56029,"Weight in kilograms",56029,26.9069516911975,3094.29944448771
"4324","1988-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Ontario","The world","N/A",347679,1253108,"Weight in kilograms",1253108,601.783298289334,69205.0793032734
"4323","2000-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",214462,249380,"Weight in kilograms",249380,119.760402876204,13772.4463307634
"4325","1990-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",50934,222508,"Weight in kilograms",222508,106.855592762765,12288.393167718
"4378","1989-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",208488,30750,"Weight in kilograms",30750,14.7671520909586,1698.22249046024
"4379","1993-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",7672,5636,"Weight in kilograms",5636,2.70659086779327,311.257949796226
"4380","2001-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",158338,90346,"Weight in kilograms",90346,43.3870934247073,4989.51574384134
"4426","1995-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",176908,67388,"Weight in kilograms",67388,32.3619136619682,3721.62007112634
"4427","1999-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Ontario","The world","N/A",245132,238414,"Weight in kilograms",238414,114.494172312644,13166.8298159541
"1213","2016-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",1922841,201459,"Weight in kilograms",201459,NA,NA
"1251","2014-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",681271,96658,"Weight in kilograms",96658,NA,NA
"1252","2015-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",2443885,154659,"Weight in kilograms",154659,NA,NA
"1288","2012-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",274047,37093,"Weight in kilograms",37093,NA,NA
"1289","2017-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",1911427,222294,"Weight in kilograms",222294,NA,NA
"1329","2020-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",92044,15306,"Weight in kilograms",15306,NA,NA
"1330","2021-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",15662,5278,"Weight in kilograms",5278,NA,NA
"1360","2011-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Ontario","The world","N/A",174025,99232,"Weight in kilograms",99232,NA,NA
"1456","2013-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",532262,68073,"Weight in kilograms",68073,NA,NA
"1457","2019-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",156774,35134,"Weight in kilograms",35134,NA,NA
"1499","2018-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Ontario","The world","N/A",334355,103386,"Weight in kilograms",103386,NA,NA
"1545","2009-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Ontario","The world","N/A",941321,2304079,"Weight in kilograms",2304079,NA,NA
"1546","1995-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",3810,4000,"Weight in kilograms",4000,NA,NA
"1547","2001-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",188712,106017,"Weight in kilograms",106017,NA,NA
"1608","1999-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",340269,175534,"Weight in kilograms",175534,NA,NA
"1674","2006-01-01","1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken","Ontario","The world","N/A",712471,2852340,"Weight in kilograms",2852340,NA,NA
"1675","1990-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",153569,36008,"Weight in kilograms",36008,NA,NA
"1676","1991-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",113925,16513,"Weight in kilograms",16513,NA,NA
"1677","1992-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",289801,105456,"Weight in kilograms",105456,NA,NA
"1678","1994-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",46358,5436,"Weight in kilograms",5436,NA,NA
"1740","2010-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Ontario","The world","N/A",37353,15672,"Weight in kilograms",15672,NA,NA
"1741","1998-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",45869,12304,"Weight in kilograms",12304,NA,NA
"1796","2008-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Ontario","The world","N/A",1423001,3388029,"Weight in kilograms",3388029,NA,NA
"1797","1988-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",78378,60459,"Weight in kilograms",60459,NA,NA
"1798","1996-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",17014,2526,"Weight in kilograms",2526,NA,NA
"1799","1997-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",35111,44421,"Weight in kilograms",44421,NA,NA
"1800","2000-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",310008,167440,"Weight in kilograms",167440,NA,NA
"1802","2005-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",250292,412144,"Weight in kilograms",412144,NA,NA
"1899","2007-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Ontario","The world","N/A",688414,2322213,"Weight in kilograms",2322213,NA,NA
"1900","1993-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",10686,120830,"Weight in kilograms",120830,NA,NA
"1901","2003-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",102135,87815,"Weight in kilograms",87815,NA,NA
"1964","1989-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",516702,75475,"Weight in kilograms",75475,NA,NA
"1965","2002-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",250153,183470,"Weight in kilograms",183470,NA,NA
"1966","2004-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Ontario","The world","N/A",201468,412965,"Weight in kilograms",412965,NA,NA
"747","2019-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",7447443,24560421,"Weight in kilograms",24560421,9625.00875929417,818125.744540005
"748","2015-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Ontario","The world","N/A",12458612,40266239,"Weight in kilograms",40266239,15779.9780011439,1341298.13009723
"762","2020-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",9840044,32451008,"Weight in kilograms",32451008,12717.2590505645,1080967.01929799
"780","2014-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Ontario","The world","N/A",14353465,44425240,"Weight in kilograms",44425240,17409.8531997373,1479837.52197767
"801","2021-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",6155698,19613454,"Weight in kilograms",19613454,7686.33675090559,653338.623826975
"802","2016-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Ontario","The world","N/A",16098700,57431888,"Weight in kilograms",57431888,22507.0419217489,1913098.56334866
"849","2018-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",5570782,19803991,"Weight in kilograms",19803991,7761.00649268117,659685.5518779
"874","2017-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",7498220,27375387,"Weight in kilograms",27375387,10728.1686932023,911894.338922194
"8","2017-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",8105127,29348,"Weight in metric tonne",29348000,8953.16777151149,537190.06629069
"85","2019-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",6587435,20593,"Weight in metric tonne",20593000,6282.28785330299,376937.27119818
"108","2018-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",7381186,24247,"Weight in metric tonne",24247000,7397.01032287853,443820.619372712
"131","2020-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",10397047,36460,"Weight in metric tonne",36460000,11122.8191682332,667369.150093994
"133","2021-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",10289328,31659,"Weight in metric tonne",31659000,9658.18244780845,579490.946868507
"4532","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",23834151,79109,"Weight in metric tonne",79109000,NA,NA
"4533","2013-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Ontario","The world","N/A",24831347,74732,"Weight in metric tonne",74732000,NA,NA
"4603","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",23672177,85228,"Weight in metric tonne",85228000,NA,NA
"4604","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",22730267,80073,"Weight in metric tonne",80073000,NA,NA
"4663","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",14487419,42194,"Weight in metric tonne",42194000,NA,NA
"4721","2015-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Ontario","The world","N/A",28888231,101243,"Weight in metric tonne",101243000,NA,NA
"4814","2016-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Ontario","The world","N/A",23279498,92144,"Weight in metric tonne",92144000,NA,NA
"4815","2012-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Ontario","The world","N/A",15360790,52971,"Weight in metric tonne",52971000,NA,NA
"4874","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",32988792,135874,"Weight in metric tonne",135874000,NA,NA
"4875","2014-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Ontario","The world","N/A",333925347,1074833,"Weight in metric tonne",1074833000,NA,NA
"5196","1988-01-01","1001.90.50 - Meslin (Terminated 2011-12)","Ontario","The world","N/A",2076,23,"Weight in metric tonne",23000,NA,NA
"45321","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",23834151,79109,"Weight in metric tonne",79109000,17244.3162738086,1034658.97642852
"46031","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",23672177,85228,"Weight in metric tonne",85228000,18578.1464483707,1114688.78690224
"46041","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",22730267,80073,"Weight in metric tonne",80073000,17454.4506565963,1047267.03939578
"46631","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",14487419,42194,"Weight in metric tonne",42194000,9197.5208997343,551851.253984058
"48741","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Ontario","The world","N/A",32988792,135874,"Weight in metric tonne",135874000,29618.0488868204,1777082.93320922
"3184","2012-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",12868192,45322,"Weight in metric tonne",45322000,2103.53473387352,273459.515403558
"3186","2013-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",18183282,58064,"Weight in metric tonne",58064000,2275.71910130965,295843.483170255
"3209","2018-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",31423638,77918,"Weight in metric tonne",77918000,3351.80047000831,435734.06110108
"3235","2019-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",28255367,65097,"Weight in metric tonne",65097000,2870.28618645286,373137.204238872
"3236","2021-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",31628809,64387,"Weight in metric tonne",64387000,2813.56767794395,365763.798132713
"3254","2020-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",35492964,76252,"Weight in metric tonne",76252000,3202.0356770066,416264.638010858
"3256","2016-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",25863150,63206,"Weight in metric tonne",63206000,2933.586699378,381366.270919141
"3294","2011-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",16739393,65169,"Weight in metric tonne",65169000,3283.95524893526,426914.182361584
"3295","2015-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",17147898,48937,"Weight in metric tonne",48937000,1876.30626278034,243919.814161444
"3296","2017-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",27632771,61364,"Weight in metric tonne",61364000,2405.05695323721,312657.403920838
"3363","2014-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",17926809,63464,"Weight in metric tonne",63464000,2381.51763096635,309597.292025625
"3399","1993-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",5377421,17286,"Weight in metric tonne",17286000,743.592275527652,96666.9958185947
"3400","1998-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",20937954,65457,"Weight in metric tonne",65457000,3206.84385364481,416889.700973826
"3459","2008-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",14108859,52483,"Weight in metric tonne",52483000,2103.73093472546,273485.02151431
"3510","1989-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",1571549,5293,"Weight in metric tonne",5293000,231.292244076558,30067.9917299525
"3514","1999-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",12870478,45032,"Weight in metric tonne",45032000,2146.56344520954,279053.247877241
"3515","2005-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",12082784,52052,"Weight in metric tonne",52052000,2638.04618672937,342946.004274819
"3516","2009-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",14140517,47560,"Weight in metric tonne",47560000,1950.73199926261,253595.159904139
"3563","1988-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",1841528,7688,"Weight in metric tonne",7688000,335.948379455994,43673.2893292792
"3564","2001-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",8622528,27549,"Weight in metric tonne",27549000,1313.1923155107,170715.001016391
"3565","2002-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",17405945,54650,"Weight in metric tonne",54650000,2885.81121713711,375155.458227825
"3619","1992-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",2084079,7812,"Weight in metric tonne",7812000,288.242858289683,37471.5715776587
"3622","2007-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",12353553,55525,"Weight in metric tonne",55525000,3424.10246103518,445133.319934573
"3660","1994-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",3703753,11105,"Weight in metric tonne",11105000,435.241468380472,56581.3908894613
"3661","1996-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",10880797,33151,"Weight in metric tonne",33151000,1461.70879406269,190022.143228149
"3662","2003-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",14832748,53434,"Weight in metric tonne",53434000,2298.57165628512,298814.315317065
"3717","1995-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",4243326,16769,"Weight in metric tonne",16769000,697.534232088312,90679.4501714805
"3718","1997-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",11856496,44982,"Weight in metric tonne",44982000,1983.36656434279,257837.653364563
"3719","2000-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",12647983,48514,"Weight in metric tonne",48514000,2251.68536426327,292719.097354226
"3720","2004-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",16761311,66762,"Weight in metric tonne",66762000,2914.5545692128,378892.093997663
"3721","2006-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",8909658,37922,"Weight in metric tonne",37922000,1600.07068969017,208009.189659722
"3722","2010-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",14541557,54419,"Weight in metric tonne",54419000,2232.06233532111,290168.103591744
"3771","1990-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",6447745,22041,"Weight in metric tonne",22041000,883.492436260957,114854.016713924
"3772","1991-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Ontario","The world","N/A",5466528,20060,"Weight in metric tonne",20060000,982.771708207143,127760.322066929
"4525","2016-01-01","1001.99.20 - White winter wheat, other than seed for sowing (Terminated 2016-12)","Ontario","The world","N/A",16082982,54215,"Weight in metric tonne",54215000,11422.4582182615,970908.948552231
"4528","2016-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","Ontario","The world","N/A",2364770,9018,"Weight in metric tonne",9018000,1899.98576431398,161498.789966688
"4531","2019-01-01","1001.99.60 - White winter wheat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",2205106,5346,"Weight in metric tonne",5346000,1126.33886626997,95738.8036329471
"4813","2019-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",693847,2224,"Weight in metric tonne",2224000,468.570452410102,39828.4884548586
"4601","2021-01-01","1001.99.60 - White winter wheat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",811609,2249,"Weight in metric tonne",2249000,473.837656236654,40276.2007801156
"4662","2021-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Ontario","The world","N/A",1219761,3223,"Weight in metric tonne",3223000,679.047917319136,57719.0729721265
