"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1281","","","","0"
"1997","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1140","","","","0"
"1998","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1370","","","","0"
"1999","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1250","","","","0"
"2000","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1060","","","","0"
"2001","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","560","","","","0"
"2002","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","810","","","","0"
"2003","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1310","","","","0"
"2004","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1130","","","","0"
"2005","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","980","","","","0"
"2006","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1110","","","","0"
"2007","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1110","","","","0"
"2008","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1300","","","","0"
"2009","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1430","","","","0"
"2010","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","1020","","","","0"
"2011","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2012","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2013","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2014","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2015","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2016","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2017","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"2018","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","x","","","0"
"2019","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","2161","","r","","0"
"2020","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","F","","","0"
"2021","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canary seed","Kilograms per hectare","193","units","0","v115114688","9.18.33","","..","","","0"
"1990","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1300","","","","0"
"1991","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"1992","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"1993","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1200","","","","0"
"1994","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1500","","","","0"
"1995","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1300","","","","0"
"1996","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1700","","","","0"
"1997","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"1998","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"1999","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1700","","","","0"
"2000","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"2001","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1500","","","","0"
"2002","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1700","","","","0"
"2003","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1800","","","","0"
"2004","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1700","","","","0"
"2005","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1400","","","","0"
"2006","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1800","","","","0"
"2007","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"2008","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2100","","","","0"
"2009","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2200","","","","0"
"2010","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1800","","","","0"
"2011","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1600","","","","0"
"2012","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1400","","","","0"
"2013","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2300","","","","0"
"2014","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2000","","","","0"
"2015","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2200","","","","0"
"2016","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2100","","","","0"
"2017","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2500","","","","0"
"2018","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2427","","","","0"
"2019","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2354","","","","0"
"2020","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","2321","","","","0"
"2021","Manitoba","2016A000246","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115114689","9.18.16","1829","","","","0"
"1990","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","4800","","","","0"
"1991","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5100","","","","0"
"1992","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","2900","","","","0"
"1993","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","2600","","","","0"
"1994","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5200","","","","0"
"1995","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5200","","","","0"
"1996","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5000","","","","0"
"1997","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5000","","","","0"
"1998","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5900","","","","0"
"1999","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5900","","","","0"
"2000","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5000","","","","0"
"2001","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6200","","","","0"
"2002","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5900","","","","0"
"2003","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5800","","","","0"
"2004","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","4500","","","","0"
"2005","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","4800","","","","0"
"2006","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6500","","","","0"
"2007","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6300","","","","0"
"2008","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6700","","","","0"
"2009","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6700","","","","0"
"2010","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6600","","","","0"
"2011","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","5800","","","","0"
"2012","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6900","","","","0"
"2013","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","8000","","","","0"
"2014","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6700","","","","0"
"2015","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","7600","","","","0"
"2016","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","8500","","","","0"
"2017","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","8000","","","","0"
"2018","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","7102","","","","0"
"2019","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6886","","","","0"
"2020","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","7670","","","","0"
"2021","Manitoba","2016A000246","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115114690","9.18.11","6975","","","","0"
"1990","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"1991","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"1992","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1600","","","","0"
"1993","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1100","","","","0"
"1994","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1400","","","","0"
"1995","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"1996","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1600","","","","0"
"1997","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"1998","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"1999","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"2000","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1200","","","","0"
"2001","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1100","","","","0"
"2002","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1200","","","","0"
"2003","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1200","","","","0"
"2004","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"2005","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1100","","","","0"
"2006","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"2007","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1300","","","","0"
"2008","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1500","","","","0"
"2009","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1700","","","","0"
"2010","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1200","","","","0"
"2011","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1100","","","","0"
"2012","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1100","","","","0"
"2013","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1700","","","","0"
"2014","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1600","","","","0"
"2015","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1500","","","","0"
"2016","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1700","","","","0"
"2017","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1900","","","","0"
"2018","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1675","","","","0"
"2019","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1461","","","","0"
"2020","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1853","","","","0"
"2021","Manitoba","2016A000246","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114693","9.18.14","1330","","","","0"
"1990","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2300","","","","0"
"1991","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2000","","","","0"
"1992","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2900","","","","0"
"1993","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2400","","","","0"
"1994","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2500","","","","0"
"1995","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2400","","","","0"
"1996","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2700","","","","0"
"1997","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2600","","","","0"
"1998","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2800","","","","0"
"1999","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2900","","","","0"
"2000","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2900","","","","0"
"2001","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2300","","","","0"
"2002","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2500","","","","0"
"2003","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3000","","","","0"
"2004","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3300","","","","0"
"2005","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","1900","","","","0"
"2006","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2800","","","","0"
"2007","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3000","","","","0"
"2008","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3400","","","","0"
"2009","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3400","","","","0"
"2010","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2900","","","","0"
"2011","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","2500","","","","0"
"2012","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3000","","","","0"
"2013","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3500","","","","0"
"2014","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3500","","","","0"
"2015","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3600","","","","0"
"2016","Manitoba","2016A000246","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114697","9.18.5","3700","","","","0"
