"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2400","","","","0"
"2007","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2800","","","","0"
"2008","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2300","","","","0"
"2009","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2300","","","","0"
"2010","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2700","","","","0"
"2011","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","1800","","","","0"
"2012","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2600","","","","0"
"2013","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2600","","","","0"
"2014","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2600","","","","0"
"2015","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","3000","","","","0"
"2016","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2800","","","","0"
"2017","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","3000","","","","0"
"2018","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2358","","","","0"
"2019","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2862","","","","0"
"2020","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114022","5.18.5","2632","","","","0"
"1990","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5860","","","","0"
"1991","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","3990","","","","0"
"1992","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5870","","","","0"
"1993","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5800","","","","0"
"1994","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4900","","","","0"
"1995","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5600","","","","0"
"1996","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5200","","","","0"
"1997","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4900","","","","0"
"1998","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4500","","","","0"
"1999","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4710","","","","0"
"2000","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5610","","","","0"
"2001","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4930","","","","0"
"2002","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5600","","","","0"
"2003","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","6280","","","","0"
"2004","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5380","","","","0"
"2005","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4480","","","","0"
"2006","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4490","","","","0"
"2007","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4710","","","","0"
"2008","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4710","","","","0"
"2009","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5160","","","","0"
"2010","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5610","","","","0"
"2011","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5150","","","","0"
"2012","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","5830","","","","0"
"2013","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","6250","","","","0"
"2014","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4460","","","","0"
"2015","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4640","","","","0"
"2016","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4770","","","","0"
"2017","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4530","","","","0"
"2018","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4546","","","","0"
"2019","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","4187","","r","","0"
"2020","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114023","5.18.28","3523","","","","0"
"1990","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","","..","","","0"
"1991","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3100","","","","0"
"1992","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3400","","","","0"
"1993","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3500","","","","0"
"1994","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2100","","","","0"
"1995","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2800","","","","0"
"1996","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3700","","","","0"
"1997","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3400","","","","0"
"1998","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3800","","","","0"
"1999","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3900","","","","0"
"2000","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3400","","","","0"
"2001","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3000","","","","0"
"2002","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3900","","","","0"
"2003","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2700","","","","0"
"2004","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3100","","","","0"
"2005","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3200","","","","0"
"2006","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2200","","","","0"
"2007","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3000","","","","0"
"2008","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2600","","","","0"
"2009","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2400","","","","0"
"2010","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3300","","","","0"
"2011","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3400","","","","0"
"2012","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3200","","","","0"
"2013","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3300","","","","0"
"2014","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2800","","","","0"
"2015","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3500","","","","0"
"2016","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3400","","","","0"
"2017","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3700","","","","0"
"2018","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3412","","","","0"
"2019","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","3772","","r","","0"
"2020","New Brunswick","2016A000213","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115114027","5.18.23","2731","","","","0"


