"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1400","","","","0"
"1999","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1600","","","","0"
"2000","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1500","","","","0"
"2001","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1500","","","","0"
"2002","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1200","","","","0"
"2003","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1700","","","","0"
"2004","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1900","","","","0"
"2005","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2100","","","","0"
"2006","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1900","","","","0"
"2007","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1700","","","","0"
"2008","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2100","","","","0"
"2009","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1800","","","","0"
"2010","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2100","","","","0"
"2011","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2200","","","","0"
"2012","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","1900","","","","0"
"2013","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2400","","","","0"
"2014","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2100","","","","0"
"2015","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2300","","","","0"
"2016","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2500","","","","0"
"2017","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2400","","","","0"
"2018","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2172","","","","0"
"2019","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2259","","","","0"
"2020","Alberta","2016A000248","Average yield (kilograms per hectare)","Canola (rapeseed)","Kilograms per hectare","193","units","0","v115115280","11.18.16","2253","","","","0"
"1990","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"1991","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"1992","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1200","","","","0"
"1993","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1700","","","","0"
"1994","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"1995","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1500","","","","0"
"1996","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"1997","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"1998","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"1999","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"2000","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"2001","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1400","","","","0"
"2002","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"2003","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"2004","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1600","","","","0"
"2005","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1800","","","","0"
"2006","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1600","","","","0"
"2007","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1300","","","","0"
"2008","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1800","","","","0"
"2009","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1800","","","","0"
"2010","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2000","","","","0"
"2011","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2000","","","","0"
"2012","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2000","","","","0"
"2013","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2000","","","","0"
"2014","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1800","","","","0"
"2015","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1700","","","","0"
"2016","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2100","","","","0"
"2017","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1800","","","","0"
"2018","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1633","","","","0"
"2019","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","1890","","","","0"
"2020","Alberta","2016A000248","Average yield (kilograms per hectare)","Flaxseed","Kilograms per hectare","193","units","0","v115114504","11.18.14","2081","","","","0"
"1990","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2400","","","","0"
"1991","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2300","","","","0"
"1992","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2100","","","","0"
"1993","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3000","","","","0"
"1994","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2600","","","","0"
"1995","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"1996","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"1997","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2400","","","","0"
"1998","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2400","","","","0"
"1999","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2700","","","","0"
"2000","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2700","","","","0"
"2001","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2400","","","","0"
"2002","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2000","","","","0"
"2003","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"2004","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2900","","","","0"
"2005","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3000","","","","0"
"2006","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"2007","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"2008","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2700","","","","0"
"2009","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2500","","","","0"
"2010","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3000","","","","0"
"2011","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3100","","","","0"
"2012","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3000","","","","0"
"2013","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3600","","","","0"
"2014","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2900","","","","0"
"2015","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","2700","","","","0"
"2016","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3600","","","","0"
"2017","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3500","","","","0"
"2018","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3379","","","","0"
"2019","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3567","","","","0"
"2020","Alberta","2016A000248","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114508","11.18.5","3273","","","","0"
"1990","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","1600","","","","0"
"1991","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2400","","","","0"
"1992","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2000","","","","0"
"1993","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2500","","","","0"
"1994","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2200","","","","0"
"1995","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2200","","","","0"
"1996","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2000","","","","0"
"1997","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2300","","","","0"
"1998","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2000","","","","0"
"1999","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2400","","","","0"
"2000","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2100","","","","0"
"2001","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","1700","","","","0"
"2002","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","1600","","","","0"
"2003","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2300","","","","0"
"2004","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2600","","","","0"
"2005","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2800","","","","0"
"2006","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2600","","","","0"
"2007","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2300","","","","0"
"2008","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2800","","","","0"
"2009","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2400","","","","0"
"2010","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2800","","","","0"
"2011","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2700","","","","0"
"2012","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2800","","","","0"
"2013","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","3000","","","","0"
"2014","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2600","","","","0"
"2015","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2700","","","","0"
"2016","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","2800","","","","0"
"2017","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","3300","","","","0"
"2018","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","3333","","","","0"
"2019","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","3436","","r","","0"
"2020","Alberta","2016A000248","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115114510","11.18.7","3691","","","","0"
"1990","Alberta","2016A000248","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114516","11.18.28","5090","","","","0"
"1991","Alberta","2016A000248","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114516","11.18.28","4650","","","","0"
"1992","Alberta","2016A000248","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114516","11.18.28","3660","","","","0"
"1993","Alberta","2016A000248","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115114516","11.18.28","3600","","","","0"
