Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,1476819,306118,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,303649,420718,Weight in kilograms
1997-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Alberta,The world,N/A,118680,25950,Weight in kilograms
1993-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,16301392,45259015,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,19172974,45928830,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,17801004,33759903,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,15007191,26175007,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,10239743,18418540,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,26240070,31214212,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,324336,1119952,Weight in kilograms
1996-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Alberta,The world,N/A,12438,8088,Weight in kilograms
2008-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Alberta,The world,N/A,635029,1433405,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,7225,3106,Weight in kilograms
1995-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,7323523,18514751,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,1298705,1323904,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",British Columbia,The world,N/A,1231059,3158148,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",British Columbia,The world,N/A,85650,307646,Weight in kilograms
1990-01-01,"1207.60.00 - Safflower seeds, whether or not broken",British Columbia,The world,N/A,883524,2011837,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",British Columbia,The world,N/A,51573,5436,Weight in kilograms
2008-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",British Columbia,The world,N/A,646350,118682,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,77254,84930,Weight in kilograms
2000-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,211707,25227,Weight in kilograms
1997-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,66674,8455,Weight in kilograms
1998-01-01,"1207.91.00 - Poppy seeds, whether or not broken",British Columbia,The world,N/A,5231,1814,Weight in kilograms
2009-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Nova Scotia,The world,N/A,558,1015,Weight in kilograms
2004-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Nova Scotia,The world,N/A,194,353,Weight in kilograms
2003-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,69493,102497,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",New Brunswick,The world,N/A,33455,4502,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,18876,19958,Weight in kilograms
2005-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,3836,5848,Weight in kilograms
2008-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,7174,13044,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,95829,160452,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,1083637,1570103,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,1161126,1514141,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",Quebec,The world,N/A,2281,1050,Weight in kilograms
2008-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Quebec,The world,N/A,1820,9082,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,46315,23787,Weight in kilograms
1991-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,1614,21773,Weight in kilograms
1997-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,1979,1121,Weight in kilograms
1998-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,15119,2423,Weight in kilograms
1988-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,92216,69130,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,303117,484884,Weight in kilograms
1997-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,3106,4263,Weight in kilograms
2001-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,108620,136176,Weight in kilograms
1998-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,123609,56438,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Ontario,The world,N/A,108216,80015,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Ontario,The world,N/A,341264,155396,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",Ontario,The world,N/A,712471,2852340,Weight in kilograms
1990-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,153569,36008,Weight in kilograms
1991-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,113925,16513,Weight in kilograms
1992-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,289801,105456,Weight in kilograms
1994-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,46358,5436,Weight in kilograms
1997-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,76354,127217,Weight in kilograms
1998-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,42697,47605,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,26380808,54559229,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,17826209,28015125,Weight in kilograms
2003-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,14255496,21102769,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,22271241,19107755,Weight in kilograms
1998-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,248364,240507,Weight in kilograms
1998-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Manitoba,The world,N/A,17269,7258,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,2256833,300386,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,432425,557177,Weight in kilograms
1993-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,12006,5534,Weight in kilograms
1996-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,4904,1746,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,39113810,93582882,Weight in kilograms
1993-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,52986,85499,Weight in kilograms
1996-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,79877,168048,Weight in kilograms
2001-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,28844,57484,Weight in kilograms
2001-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,1193972,208720,Weight in kilograms
1994-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Alberta,The world,N/A,6968,19958,Weight in kilograms
1990-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,9364665,25767355,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,13352967,23470640,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,15373218,25346818,Weight in kilograms
2000-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Alberta,The world,N/A,10552,19006,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,37121112,32039495,Weight in kilograms
1997-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,176639,301493,Weight in kilograms
1998-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,212446,248278,Weight in kilograms
2000-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,94891,146509,Weight in kilograms
2001-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,32195,126571,Weight in kilograms
2003-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,56800,77196,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Alberta,The world,N/A,5307,435,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,22267,26000,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Alberta,The world,N/A,4425,156,Weight in kilograms
1990-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,643364,1538555,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,2801930,7749143,Weight in kilograms
2003-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,753396,973253,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",British Columbia,The world,N/A,242533,33305,Weight in kilograms
1988-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,5756,9636,Weight in kilograms
1992-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,4807,9979,Weight in kilograms
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,26552,57501,Weight in kilograms
2010-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Nova Scotia,The world,N/A,122757,9716,Weight in kilograms
1994-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,14586,20411,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,58294,79832,Weight in kilograms
1992-01-01,"1207.60.00 - Safflower seeds, whether or not broken",New Brunswick,The world,N/A,2428,19505,Weight in kilograms
2006-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Quebec,The world,N/A,990,240,Weight in kilograms
1996-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Quebec,The world,N/A,2031,8959,Weight in kilograms
1999-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,4739,393,Weight in kilograms
2004-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,7545,12116,Weight in kilograms
2009-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,272054,93112,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,80255,94904,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,1254192,968537,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,82666,44522,Weight in kilograms
2003-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Quebec,The world,N/A,15,20,Weight in kilograms
1992-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,165739,175856,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,750988,618607,Weight in kilograms
1997-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,71589,37347,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,405884,547448,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,533165,444014,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,9724,23019,Weight in kilograms
1995-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,10601,10730,Weight in kilograms
2000-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,125009,155399,Weight in kilograms
2005-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,88571,81736,Weight in kilograms
2004-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,126,230,Weight in kilograms
2010-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Ontario,The world,N/A,37353,15672,Weight in kilograms
1998-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,45869,12304,Weight in kilograms
2005-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,316,1814,Weight in kilograms
1994-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,23502371,63311862,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,16741813,19507198,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,107078,257741,Weight in kilograms
1999-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,430288,466555,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,14055417,26847110,Weight in kilograms
2009-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Manitoba,The world,N/A,18063,32989,Weight in kilograms
2010-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Manitoba,The world,N/A,6782,12057,Weight in kilograms
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,1716347,2432133,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,778054,423122,Weight in kilograms
1994-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Saskatchewan,The world,N/A,49556,99660,Weight in kilograms
2003-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,3796,1134,Weight in kilograms
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,15677603,41948326,Weight in kilograms
1992-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,98982,182722,Weight in kilograms
1992-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,17225,2225,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,327165,41689,Weight in kilograms
1994-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,25773951,67622668,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,367754,997412,Weight in kilograms
1993-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,236661,567827,Weight in kilograms
2005-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,38381,51337,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Alberta,The world,N/A,12363,6392,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,822,3285,Weight in kilograms
1994-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,18457,11238,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,6325023,19835999,Weight in kilograms
1994-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,10888408,35779187,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,2027847,2483624,Weight in kilograms
1999-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,386944,753258,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,551798,1044697,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,319292,681680,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,992496,1635459,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,110990,104772,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",British Columbia,The world,N/A,141965,16208,Weight in kilograms
1994-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,20450,25000,Weight in kilograms
2003-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",British Columbia,The world,N/A,4186,2988,Weight in kilograms
1991-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,1714,419,Weight in kilograms
2001-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,88883,51165,Weight in kilograms
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,71292,83680,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,19608,40824,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,11800,19958,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,28332,25997,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,117040,486825,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,11710,20412,Weight in kilograms
1988-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,67855,16644,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,135537,225116,Weight in kilograms
1990-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,25936,29663,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,656867,673799,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Quebec,The world,N/A,8903,10485,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,3657728,11549863,Weight in kilograms
1990-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,23621,26493,Weight in kilograms
1995-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,835757,823023,Weight in kilograms
1989-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,7681,3930,Weight in kilograms
1991-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,157157,69232,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,540910,516033,Weight in kilograms
1994-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,3643,1361,Weight in kilograms
2008-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Ontario,The world,N/A,1423001,3388029,Weight in kilograms
1988-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,78378,60459,Weight in kilograms
1996-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,17014,2526,Weight in kilograms
1997-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,35111,44421,Weight in kilograms
2000-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,310008,167440,Weight in kilograms
2002-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,399,266,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,250292,412144,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,9301376,30092081,Weight in kilograms
1991-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,12425170,32060670,Weight in kilograms
1993-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,12733994,35155249,Weight in kilograms
1999-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,14239953,30149936,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,24972210,22585634,Weight in kilograms
1993-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,241998,322210,Weight in kilograms
1997-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,46926,23878,Weight in kilograms
2005-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,4963,1814,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,8546263,30491682,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,30533871,67334252,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,50689422,95455020,Weight in kilograms
2003-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,46858278,81147656,Weight in kilograms
1998-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,1000,2722,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,56979342,101492045,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,625253,75719,Weight in kilograms
2008-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,1301010,222869,Weight in kilograms
2008-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Saskatchewan,The world,N/A,10382,17900,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Saskatchewan,The world,N/A,3222128,3847602,Weight in kilograms
2009-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Saskatchewan,The world,N/A,1235937,1139387,Weight in kilograms
1993-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,8266,907,Weight in kilograms
1994-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,47931,4699,Weight in kilograms
1996-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,91116,12352,Weight in kilograms
1999-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,276869,57494,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,11909429,27623009,Weight in kilograms
2003-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,10365171,18094376,Weight in kilograms
2004-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,3480,4536,Weight in kilograms
2010-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Alberta,The world,N/A,262517,559284,Weight in kilograms
1992-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,370175,1096598,Weight in kilograms
1996-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,3066417,4709146,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,1088481,1956537,Weight in kilograms
1993-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,9411,998,Weight in kilograms
2002-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",British Columbia,The world,N/A,19264,7112,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,185642,150831,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,33205,22000,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,15094,19000,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,29224,20847,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,8721,24000,Weight in kilograms
1991-01-01,"1207.60.00 - Safflower seeds, whether or not broken",New Brunswick,The world,N/A,2431,19958,Weight in kilograms
