Domestic exports
Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
1998-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,483715188,1168276537,Weight in kilograms
1993-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,45876604,162366851,Weight in kilograms
1994-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,42461303,126299156,Weight in kilograms
1999-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,902888,2758548,Weight in kilograms
2004-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,"The world",N/A,113003,28101,Weight in kilograms
2007-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,3933751,9310724,Weight in kilograms
2005-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,50210,142193,Weight in kilograms
2010-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,8618,14845,Weight in kilograms
2003-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,4172,8673,Weight in kilograms
2010-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,230,561,Weight in kilograms
2008-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,7225,14225,Weight in kilograms
1994-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,7805591,20279552,Weight in kilograms
1995-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,12368164,29594468,Weight in kilograms
1999-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,15142873,43288671,Weight in kilograms
1989-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,251167,849645,Weight in kilograms
1995-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,346165,965609,Weight in kilograms
2007-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,1746888,1028231,Weight in kilograms
2007-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,435611519,1031039916,Weight in kilograms
2009-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,724659310,1602416043,Weight in kilograms
2002-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,126388,62829,Weight in kilograms
2010-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,153710,13074,Weight in kilograms
2002-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,6137595,15314165,Weight in kilograms
2006-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,17263638,57663448,Weight in kilograms
2007-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,34013769,80791652,Weight in kilograms
2004-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,584984,1273872,Weight in kilograms
2005-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,506740,1305274,Weight in kilograms
2006-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,166358,352905,Weight in kilograms
2001-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,4541540,3823330,Weight in kilograms
1994-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,20617432,61325592,Weight in kilograms
1999-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,725020,2215099,Weight in kilograms
2003-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,485448915,1223002001,Weight in kilograms
2009-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,1492633163,3300612173,Weight in kilograms
2008-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,1835006,3165854,Weight in kilograms
2005-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,19191,23157,Weight in kilograms
2002-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,9743785,24312116,Weight in kilograms
1997-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,54838,29073,Weight in kilograms
1992-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,205000657,728735124,Weight in kilograms
1998-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,739345232,1785678241,Weight in kilograms
2003-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,2856474,529525,Weight in kilograms
2003-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,541206,160818,Weight in kilograms
2008-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,4180,392,Weight in kilograms
2010-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,209157,17791,Weight in kilograms
1989-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,500425,319014,Weight in kilograms
1994-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,640841,930104,Weight in kilograms
1995-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,492919887,1179456234,Weight in kilograms
1995-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,13796032,38483127,Weight in kilograms
2003-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,80352,242248,Weight in kilograms
2004-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,107612,297861,Weight in kilograms
2006-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,680,1957,Weight in kilograms
2009-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,4635,10377,Weight in kilograms
2010-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,1142,2404,Weight in kilograms
1993-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,3615390,11801396,Weight in kilograms
1993-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,872392,3087569,Weight in kilograms
1998-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,151759,376762,Weight in kilograms
1999-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,32418,99044,Weight in kilograms
1988-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Quebec,"The world",N/A,17466,79080,Weight in kilograms
1994-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,23170,17023,Weight in kilograms
1998-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,131653,109213,Weight in kilograms
2003-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,3914679,725694,Weight in kilograms
2004-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,2218317,551608,Weight in kilograms
2006-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,3526107,11444806,Weight in kilograms
2006-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,13123,37777,Weight in kilograms
2009-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,77254,9598,Weight in kilograms
2010-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,68513,143971,Weight in kilograms
1988-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,268929,528341,Weight in kilograms
1995-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,1107386,534767,Weight in kilograms
1999-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,6550419,4967912,Weight in kilograms
1991-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,82079626,287821427,Weight in kilograms
1992-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,103149383,366674810,Weight in kilograms
1993-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,145304491,474303674,Weight in kilograms
1991-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,937827,3254798,Weight in kilograms
2007-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,3111021,1831174,Weight in kilograms
2010-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,5801872,3091260,Weight in kilograms
2006-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,716859147,2267026656,Weight in kilograms
2007-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,775777731,1836172317,Weight in kilograms
2006-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,43738,125913,Weight in kilograms
1994-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,559885421,1454627630,Weight in kilograms
1991-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,2822070,9794211,Weight in kilograms
1995-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,15869142,44265905,Weight in kilograms
1997-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,3961856,9079032,Weight in kilograms
1990-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,2125,8754,Weight in kilograms
2009-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,1893011,703818,Weight in kilograms
2005-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,482029763,1482939538,Weight in kilograms
2010-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,991684055,2186295822,Weight in kilograms
2004-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,2247597,6220314,Weight in kilograms
2002-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,102287,207155,Weight in kilograms
2004-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,622332,1355197,Weight in kilograms
1997-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,6479535,1106785,Weight in kilograms
2000-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,7212300,3663657,Weight in kilograms
1994-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,508421475,1320920132,Weight in kilograms
1997-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,404162087,934834051,Weight in kilograms
1992-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,3552626,13666720,Weight in kilograms
1996-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,907647,2184281,Weight in kilograms
2006-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,"The world",N/A,66953,20206,Weight in kilograms
2003-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,26777205,67460393,Weight in kilograms
2008-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,19731155,33917400,Weight in kilograms
2004-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,23963,20772,Weight in kilograms
2006-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,894489,2987745,Weight in kilograms
1988-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,6833734,19589559,Weight in kilograms
1992-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,5741616,20410259,Weight in kilograms
2001-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,11463893,35817481,Weight in kilograms
1997-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,69146,158458,Weight in kilograms
2000-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,21610,74298,Weight in kilograms
1991-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,145407,124647,Weight in kilograms
2003-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,444578449,1120036136,Weight in kilograms
2005-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,293190834,901986364,Weight in kilograms
2002-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,197691,424197,Weight in kilograms
2004-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,2112676,5847019,Weight in kilograms
2007-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,32756,115931,Weight in kilograms
2009-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,481174,1111853,Weight in kilograms
2010-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,13794,33540,Weight in kilograms
2009-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,390823,874841,Weight in kilograms
1991-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,217040,367200,Weight in kilograms
1994-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,246868199,641383542,Weight in kilograms
1997-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,275004596,636090472,Weight in kilograms
2000-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,249435554,848361184,Weight in kilograms
1990-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,886486,3282171,Weight in kilograms
2002-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,5798852,2281449,Weight in kilograms
2003-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,4274556,792407,Weight in kilograms
2004-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,2646885,658174,Weight in kilograms
2005-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,3429665,859735,Weight in kilograms
2006-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,4306904,1299908,Weight in kilograms
2004-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,2520821,6976588,Weight in kilograms
2010-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,1167913,2011619,Weight in kilograms
2003-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,809888,240656,Weight in kilograms
2008-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,4265,400,Weight in kilograms
2004-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,698004,1519968,Weight in kilograms
2005-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,766147,1973472,Weight in kilograms
2008-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,555693,1094314,Weight in kilograms
2009-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,805004,1801976,Weight in kilograms
1996-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,411677177,963512429,Weight in kilograms
2001-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,503943176,1574507250,Weight in kilograms
1988-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,371133,1162854,Weight in kilograms
1993-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,56663773,200544886,Weight in kilograms
2000-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,950210,3266103,Weight in kilograms
2006-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,3898495,1176642,Weight in kilograms
2010-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,3485404,1857035,Weight in kilograms
2003-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,324401340,817271328,Weight in kilograms
2007-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,855073941,2023856861,Weight in kilograms
2005-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,20868,25181,Weight in kilograms
2002-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Alberta,"The world",N/A,12402469,30945902,Weight in kilograms
2001-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,397141859,1240819902,Weight in kilograms
1989-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,7716230,26102212,Weight in kilograms
2009-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,32207,66485,Weight in kilograms
2007-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,307159,729578,Weight in kilograms
2005-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,13353,34398,Weight in kilograms
2006-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,8618,18285,Weight in kilograms
1988-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",British Columbia,"The world",N/A,6806525,23459517,Weight in kilograms
1994-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",British Columbia,"The world",N/A,837900,2850000,Weight in kilograms
1996-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,12636967,29576246,Weight in kilograms
1997-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,9714836,22470591,Weight in kilograms
1990-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,76368,282737,Weight in kilograms
1992-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,110032,423290,Weight in kilograms
1996-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",British Columbia,"The world",N/A,31343,75422,Weight in kilograms
1988-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,113341,56029,Weight in kilograms
2000-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,214462,249380,Weight in kilograms
1988-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Ontario,"The world",N/A,347679,1253108,Weight in kilograms
1990-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,50934,222508,Weight in kilograms
2006-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,1292164,390001,Weight in kilograms
2010-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,2561433,1364740,Weight in kilograms
2002-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,190072840,476834741,Weight in kilograms
2003-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,741703,220394,Weight in kilograms
2005-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,12692,15317,Weight in kilograms
2008-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,2369,222,Weight in kilograms
2004-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,13260128,41328442,Weight in kilograms
2000-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,4284466,3065567,Weight in kilograms
1999-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,338673410,968160437,Weight in kilograms
1989-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,3654299,12361638,Weight in kilograms
1995-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,8883599,24780232,Weight in kilograms
2002-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,301751579,757002637,Weight in kilograms
2004-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,488139369,1233217459,Weight in kilograms
2009-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,159121,19767,Weight in kilograms
2004-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,15821763,49312501,Weight in kilograms
2007-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,60574902,143881331,Weight in kilograms
2010-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,31245,75972,Weight in kilograms
2003-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,169802,339786,Weight in kilograms
1988-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,35455,70186,Weight in kilograms
1995-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,566989895,1356690558,Weight in kilograms
1999-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,541192736,1547099294,Weight in kilograms
