"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"3840","2017-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",415527,219638,"Weight in kilograms",219638,127.39224354151,10828.3407010283
"3873","2017-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",2001324070,3562395956,"Weight in kilograms",3562395956,2066225.39459493,175629158.540569
"4046","2017-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Alberta","The world","N/A",2912766,6228382,"Weight in kilograms",6228382,3612.52404690243,307064.543986707
"4074","2017-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",10356452,21989351,"Weight in kilograms",21989351,12754.0441904941,1084093.756192
"3841","2018-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Alberta","The world","N/A",1269834,2974206,"Weight in kilograms",2974206,1725.06931903687,146630.892118134
"3876","2018-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",1564,277,"Weight in kilograms",277,0.160662779031854,13.6563362177075
"4043","2018-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",10391865,19612517,"Weight in kilograms",19612517,11375.4566246551,966913.813095686
"4073","2018-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1718287747,3046778720,"Weight in kilograms",3046778720,1767162.22473037,150208789.102082
"3874","2011-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",881267,1718221,"Weight in kilograms",1718221,996.585418234261,84709.7605499122
"3911","2011-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1643935845,2831225651,"Weight in kilograms",2831225651,1642139.28215137,139581838.982866
"3915","2011-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",111664,212048,"Weight in kilograms",212048,122.989967394031,10454.1472284926
"3965","2011-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",398340,61154,"Weight in kilograms",61154,35.4699335339855,3014.94435038876
"3877","2020-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Alberta","The world","N/A",818895,1527383,"Weight in kilograms",1527383,885.897463631803,75301.2844087033
"3913","2020-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",19246870,36534241,"Weight in kilograms",36534241,21190.2263136443,1801169.23665977
"3962","2020-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1677849893,3166714666,"Weight in kilograms",3166714666,1836726.27668046,156121733.517839
"4075","2020-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",34998,22961,"Weight in kilograms",22961,13.3176103586657,1131.99688048658
"3964","2019-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",12159768,22937051,"Weight in kilograms",22937051,13303.7196983948,1130816.17436356
"4044","2019-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",55329,41084,"Weight in kilograms",41084,23.8291321795836,2025.47623526461
"4117","2019-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1118279874,2187769519,"Weight in kilograms",2187769519,1268928.27004954,107858902.954211
"4121","2019-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Alberta","The world","N/A",349612,739717,"Weight in kilograms",739717,429.04328128919,36468.6789095811
"4000","2021-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",115580,140781,"Weight in kilograms",140781,81.654392400301,6940.62335402558
"4118","2021-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1167043086,1583115259,"Weight in kilograms",1583115259,918222.732991598,78048932.3042858
"4119","2021-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",9586671,14250663,"Weight in kilograms",14250663,8265.52751128668,702569.838459368
"4122","2021-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing","Alberta","The world","N/A",67549,114125,"Weight in kilograms",114125,66.1936449711563,5626.45982254828
"4156","2004-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",435225513,1099536275,"Weight in kilograms",1099536275,637742.070714196,54208076.0107067
"4252","2004-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",2247597,6220314,"Weight in kilograms",6220314,3607.84452595937,306666.784706546
"4254","2004-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",622332,1355197,"Weight in kilograms",1355197,786.027856157512,66812.3677733885
"4409","2004-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",14106652,43967010,"Weight in kilograms",43967010,25501.306903687,2167611.08681339
"4453","2004-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",500465,433785,"Weight in kilograms",433785,251.59965199398,21385.9704194883
"4157","2006-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",648882504,2052054335,"Weight in kilograms",2052054335,1190212.10175257,101168028.648969
"4353","2006-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",39591,113972,"Weight in kilograms",113972,66.1049034361675,5618.91679207424
"4405","2006-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",10638348,34529268,"Weight in kilograms",34529268,20027.3218585403,1702322.35797592
"4457","2006-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",501894,1064725,"Weight in kilograms",1064725,617.551181966391,52491.8504671432
"4495","2006-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",52084823,173972025,"Weight in kilograms",173972025,100905.519892777,8576969.190886
"4158","2009-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1211776132,2679561938,"Weight in kilograms",2679561938,1554172.80702909,132104688.597473
"4161","2009-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",129181,16049,"Weight in kilograms",16049,9.3085810132932,791.229386129922
"4352","2009-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",4540517,9373905,"Weight in kilograms",9373905,5436.95894469526,462141.510299097
"4354","2009-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",804618,1859244,"Weight in kilograms",1859244,1078.38017306245,91662.3147103085
"4497","2009-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",653533,1462912,"Weight in kilograms",1462912,848.503636819664,72122.8091296714
"4159","2002-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",399486,857194,"Weight in kilograms",857194,497.181119889641,42260.3951906195
"4253","2002-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",102287,207155,"Weight in kilograms",207155,120.15197830449,10212.9181558816
"4308","2002-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",12402469,30945902,"Weight in kilograms",30945902,17948.9336280411,1525659.3583835
"4351","2002-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",384087276,963557783,"Weight in kilograms",963557783,558873.181135566,47504220.3965231
"4407","2002-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",255397,126961,"Weight in kilograms",126961,73.6386537496865,6259.28556872335
"4160","2003-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",973473,2934754,"Weight in kilograms",2934754,1702.1867632305,144685.874874592
"4207","2003-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",541206,160818,"Weight in kilograms",160818,93.2760534236268,7928.46454100828
"4305","2003-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",324401340,817271328,"Weight in kilograms",817271328,474025.569601204,40292173.4161023
"4408","2003-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",50535,105069,"Weight in kilograms",105069,60.9410741158766,5179.99129984951
"4456","2003-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",113470,227061,"Weight in kilograms",227061,131.697658013544,11194.3009311512
"4162","2005-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",833121,2145973,"Weight in kilograms",2145973,1244.68586970153,105798.29892463
"4250","2005-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",482029763,1482939538,"Weight in kilograms",1482939538,860119.809788061,73110183.8319852
"4307","2005-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",20868,25181,"Weight in kilograms",25181,14.6052326310509,1241.44477363933
"4491","2005-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",3132849,8872406,"Weight in kilograms",8872406,5146.0844933534,437417.181935039
"4494","2005-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",21504753,77958210,"Weight in kilograms",77958210,45216.543924003,3843406.23354026
"4163","1990-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",51975,136341,"Weight in kilograms",136341,79.0791478555305,6721.72756772009
"4167","1990-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",241039113,769547423,"Weight in kilograms",769547423,446345.22590607,37939344.2020159
"4500","1990-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",2530286,9368202,"Weight in kilograms",9368202,5433.65114747931,461860.347535741
"4164","1995-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",1503117,384527,"Weight in kilograms",384527,223.029517807876,18957.5090136694
"4212","1995-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",492919887,1179456234,"Weight in kilograms",1179456234,684096.448739654,58148198.1428706
"4213","1995-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",13796032,38483127,"Weight in kilograms",38483127,22320.5997460497,1897250.97841422
"4165","1999-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",4782334,1867828,"Weight in kilograms",1867828,1083.35897918234,92085.5132304991
"4171","1999-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",902888,2758548,"Weight in kilograms",2758548,1599.98551542513,135998.768811136
"4359","1999-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",421761632,1205683474,"Weight in kilograms",1205683474,699308.511067218,59441223.4407136
"4166","2001-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",12985656,1903747,"Weight in kilograms",1903747,1104.19235954352,93856.3505611989
"4309","2001-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",397141859,1240819902,"Weight in kilograms",1240819902,719687.991817156,61173479.3044582
"4501","2001-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",30808092,102662059,"Weight in kilograms",102662059,59545.024187986,5061327.05597881
"4168","1998-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",483715188,1168276537,"Weight in kilograms",1168276537,677612.112318159,57597029.5470435
"4460","1998-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",6155910,15282768,"Weight in kilograms",15282768,8864.15876598946,753453.495109105
"4499","1998-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",5364376,943548,"Weight in kilograms",943548,547.267306245297,46517.7210308503
"4169","1993-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",45876604,162366851,"Weight in kilograms",162366851,94174.4025426386,8004824.21612428
"4358","1993-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",190123926,620603503,"Weight in kilograms",620603503,359956.258010409,30596281.9308848
"4414","1993-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",111939,110273,"Weight in kilograms",110273,63.9594463255581,5436.55293767244
"4170","1994-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",42461303,126299156,"Weight in kilograms",126299156,73254.7775896664,6226656.09512164
"4211","1994-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",640841,930104,"Weight in kilograms",930104,539.469651366943,45854.9203661901
"4257","1994-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",508421475,1320920132,"Weight in kilograms",1320920132,766146.928831201,65122488.9506521
"4208","2008-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",4180,392,"Weight in kilograms",392,0.22736393278154,19.3259342864309
"4355","2008-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",544649,1072558,"Weight in kilograms",1072558,622.094400551793,52878.0240469024
"4410","2008-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",817310,1596112,"Weight in kilograms",1596112,925.760973162779,78689.6827188362
"4452","2008-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",1487961131,2557771349,"Weight in kilograms",2557771349,1483533.0435321,126100308.700229
"4493","2008-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",1798531,3102916,"Weight in kilograms",3102916,1799.72241033358,152976.404878355
"4209","2010-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",209157,17791,"Weight in kilograms",17791,10.3189584900928,877.111471657888
"4251","2010-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",991684055,2186295822,"Weight in kilograms",2186295822,1268073.51100451,107786248.435384
"4406","2010-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",701613,1208457,"Weight in kilograms",1208457,700.917183972912,59577.9606376975
"4412","2010-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",93230,195905,"Weight in kilograms",195905,113.626865437672,9658.28356220216
"4496","2010-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",18770,45639,"Weight in kilograms",45639,26.4710778781038,2250.04161963883
"4210","1989-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",500425,319014,"Weight in kilograms",319014,185.031320541761,15727.6622460497
"4310","1989-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",7716230,26102212,"Weight in kilograms",26102212,15139.5448332079,1286861.31082267
"4357","1989-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",227564660,721612441,"Weight in kilograms",721612441,418542.455433283,35576108.7118291
"4255","1997-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",6479535,1106785,"Weight in kilograms",1106785,641.946403937798,54565.4443347128
"4258","1997-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",404162087,934834051,"Weight in kilograms",934834051,542213.128401681,46088115.9141428
"4363","1997-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",2876756,6592408,"Weight in kilograms",6592408,3823.66277903185,325011.336217708
"4256","2000-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",7212300,3663657,"Weight in kilograms",3663657,2124.95781602709,180621.414362302
"4360","2000-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",385099457,1309770902,"Weight in kilograms",1309770902,759680.26357537,64572822.4039064
"4364","2000-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",748830,2573920,"Weight in kilograms",2573920,1492.89942312516,126896.450965638
"4259","1992-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",3552626,13666720,"Weight in kilograms",13666720,7926.83471281665,673780.950589416
"4356","1992-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",33784,23125,"Weight in kilograms",23125,13.412732004013,1140.08222034111
"4458","1992-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",185379312,658985269,"Weight in kilograms",658985269,382218.067359544,32488535.7255612
"4260","1996-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",907647,2184281,"Weight in kilograms",2184281,1266.9048940306,107686.915992601
"4365","1996-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",5366686,5128135,"Weight in kilograms",5128135,2974.36974855781,252821.428627414
"4459","1996-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",365958095,856508922,"Weight in kilograms",856508922,496783.767776524,42226620.2610045
"4306","2007-01-01","1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken","Alberta","The world","N/A",855073941,2023856861,"Weight in kilograms",2023856861,1173857.28393842,99777869.1347661
"4411","2007-01-01","1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes","Alberta","The world","N/A",674494,1216573,"Weight in kilograms",1216573,705.624545397542,59978.0863587911
"4454","2007-01-01","1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing","Alberta","The world","N/A",64296,227562,"Weight in kilograms",227562,131.98824303988,11219.0006583898
"4455","2007-01-01","1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)","Alberta","The world","N/A",66766574,158588176,"Weight in kilograms",158588176,91982.7331326812,7818532.3162779
"4492","2007-01-01","1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes","Alberta","The world","N/A",17660019,44962419,"Weight in kilograms",44962419,26078.6541102333,2216685.59936983
"4361","1988-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",24807,142072,"Weight in kilograms",142072,82.4031853523953,7004.2707549536
"4413","1988-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",61330,84020,"Weight in kilograms",84020,48.7324429395536,4142.25764986205
"4415","1988-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",244276009,700240784,"Weight in kilograms",700240784,406146.67995987,34522467.7965889
"4362","1991-01-01","1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",1913445,6640754,"Weight in kilograms",6640754,3851.70394406822,327394.835245799
"4416","1991-01-01","1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)","Alberta","The world","N/A",167466485,587240061,"Weight in kilograms",587240061,340605.126928141,28951435.788892
"4498","1991-01-01","1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)","Alberta","The world","N/A",210671,563638,"Weight in kilograms",563638,326.915694757963,27787.8340544269
"1229","2012-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Alberta","The world","N/A",524016,468268,"Weight in kilograms",468268,300.369543358413,19524.0203182969
"1268","2021-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Alberta","The world","N/A",55970,7078,"Weight in kilograms",7078,4.54016851010714,295.110953156964
"1306","2016-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Alberta","The world","N/A",719664,925965,"Weight in kilograms",925965,593.958340556846,38607.292136195
