"","REF_DATE","GEO","DGUID","Trade.flow.detail","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Metric.Tonnes","Kilograms","Seeded.Area","Nitrogen.Applied"
"299",2016,"New Brunswick","2016A000213","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113679598","5.18.7",7876,NA,NA,NA,0,NA,NA,NA,NA
"300",2017,"New Brunswick","2016A000213","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113679598","5.18.7",15782,NA,NA,NA,0,NA,NA,NA,NA
"277",2010,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",2119,NA,NA,NA,0,NA,NA,NA,NA
"278",2011,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3002,NA,NA,NA,0,NA,NA,NA,NA
"279",2012,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3626,NA,NA,NA,0,NA,NA,NA,NA
"280",2013,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",4226,NA,NA,NA,0,NA,NA,NA,NA
"281",2014,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3529,NA,NA,NA,0,NA,NA,NA,NA
"282",2015,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3317,NA,NA,NA,0,NA,NA,NA,NA
"283",2016,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3277,NA,NA,NA,0,NA,NA,NA,NA
"284",2017,"New Brunswick","2016A000213","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113679596","5.18.5",3411,NA,NA,NA,0,NA,NA,NA,NA
"285",2010,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",16,NA,NA,NA,0,74.8538011695906,74853.8011695906,23.3262079057621,2157.674231283
"286",2011,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",19,NA,NA,NA,0,76.2531604928362,76253.1604928362,23.7622812380294,2198.01101451772
"287",2012,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",17,NA,NA,NA,0,62.043795620438,62043.795620438,19.3343083890427,1788.42352598645
"288",2013,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",24,NA,NA,NA,0,89.3921334922527,89392.1334922527,27.85669476231,2576.74426551367
"289",2014,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",79,NA,NA,NA,0,313.144125574758,313144.125574758,97.5830868104575,9026.43552996732
"290",2015,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",53,NA,NA,NA,0,214.914237054458,214914.237054458,66.972339375026,6194.9413921899
"291",2016,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",63,NA,NA,NA,0,259.035401504872,259035.401504872,80.7215336568627,7466.7418632598
"292",2017,"New Brunswick","2016A000213","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113679597","5.18.6",49,NA,NA,NA,0,219.102128420676,219102.128420676,68.2773849861876,6315.65811122236
"1",2010,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",147,NA,NA,NA,0,291.777820121951,291777.820121951,14.7030843485763,2278.97807402933
"2",2011,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",113,NA,NA,NA,0,231.216238367916,231216.238367916,11.3276559095746,1755.78666598406
"3",2012,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",88,NA,NA,NA,0,196.860459207773,196860.459207773,9.9200684117168,1537.6106038161
"4",2013,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",90,NA,NA,NA,0,177.618571372129,177618.571372129,NA,NA
"5",2014,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",37,NA,NA,NA,0,69.0191373279371,69019.1373279371,NA,NA
"6",2015,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",22,NA,NA,NA,0,44.3655927607734,44365.5927607734,NA,NA
"7",2016,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",28,NA,NA,NA,0,58.4023315198496,58402.3315198496,NA,NA
"8",2017,"Newfoundland and Labrador","2016A000210","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113666191","2.18.8",24,NA,NA,NA,0,49.3301668092861,49330.1668092861,2.24235864937018,347.565590652378
"181",2010,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",448,NA,NA,NA,0,1688.74092301754,1688740.92301754,63.3708288525881,9822.47847215116
"182",2011,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",462,NA,NA,NA,0,1546.61021204629,1546610.21204629,59.2989849590796,9191.34266865733
"183",2012,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",534,NA,NA,NA,0,1712.17357549723,1712173.57549723,68.6308426803541,10637.7806154549
"184",2013,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",863,NA,NA,NA,0,2943.62660254911,2943626.60254911,109.528866988068,16976.9743831505
"185",2014,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",982,NA,NA,NA,0,3307.93581212182,3307935.81212182,103.369945296876,16022.3415210159
"186",2015,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",1049,NA,NA,NA,0,3194.97575595137,3194975.75595137,102.454041628607,15880.3764524341
"187",2016,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",1527,NA,NA,NA,0,4732.99052472034,4732990.52472034,154.584552439602,23960.6056281384
"188",2017,"Nova Scotia","2016A000212","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113674605","4.18.8",1817,NA,NA,NA,0,5493.62503665944,5493625.03665944,179.427692307322,27811.292307635
"165",2010,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",984,NA,NA,NA,0,NA,NA,NA,NA
"166",2011,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",2402,NA,NA,NA,0,NA,NA,NA,NA
"167",2012,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",2376,NA,NA,NA,0,NA,NA,NA,NA
"168",2013,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",2203,NA,NA,NA,0,NA,NA,NA,NA
"169",2014,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",152,NA,NA,NA,0,NA,NA,NA,NA
"170",2015,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",145,NA,NA,NA,0,NA,NA,NA,NA
"171",2016,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",169,NA,NA,NA,0,NA,NA,NA,NA
"172",2017,"Nova Scotia","2016A000212","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113674603","4.18.5",75,NA,NA,NA,0,NA,NA,NA,NA
"173",2010,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",397,NA,NA,NA,0,1776.92238832692,1776922.38832692,470.556315259776,43526.4591615293
"174",2011,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",313,NA,NA,NA,0,1190.47619047619,1190476.19047619,315.256363066269,29161.2135836298
"175",2012,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",299,NA,NA,NA,0,1082.6664735489,1082666.4735489,286.70669568644,26520.3693509957
"176",2013,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",158,NA,NA,NA,0,585.163512462501,585163.512462501,154.96027741993,14333.8256613435
"177",2014,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",487,NA,NA,NA,0,1791.95643374913,1791956.43374913,474.537561184638,43894.7244095791
"178",2015,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",846,NA,NA,NA,0,3258.48322612949,3258483.22612949,862.896359624901,79817.9132653034
"179",2016,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",414,NA,NA,NA,0,1683.67969417219,1683679.69417219,445.864219040732,41242.4402612677
"180",2017,"Nova Scotia","2016A000212","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113674604","4.18.6",495,NA,NA,NA,0,2167.15555360974,2167155.55360974,573.896045545092,53085.384212921
"561",2010,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",1824,NA,NA,NA,0,5730.60141271869,5730601.41271869,235.04767768734,30556.1980993541
"562",2011,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",1632,NA,NA,NA,0,5020.54362151008,5020543.62151008,252.992075655089,32888.9698351615
"563",2012,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",1474,NA,NA,NA,0,4924.01516464054,4924015.16464054,228.538831669859,29710.0481170816
"564",2013,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",1753,NA,NA,NA,0,6002.37218679464,6002372.18679464,235.252704578713,30582.8515952326
"565",2014,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",1251,NA,NA,NA,0,4091.86180693477,4091861.80693477,153.549115036761,19961.3849547789
"566",2015,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",936,NA,NA,NA,0,3014.32189414622,3014321.89414622,115.57290083214,15024.4771081783
"567",2016,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",725,NA,NA,NA,0,2195.98217087848,2195982.17087848,101.922350545207,13249.9055708769
"568",2017,"Ontario","2016A000235","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113693106","7.18.8",595,NA,NA,NA,0,1709.4891302698,1709489.1302698,67.0005006068513,8710.06507889067
"553",2010,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",316175,NA,NA,NA,0,2562910.56826214,2562910568.26214,NA,NA
"554",2011,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",188642,NA,NA,NA,0,1529129.67634413,1529129676.34413,NA,NA
"555",2012,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",265333,NA,NA,NA,0,2150785.95653894,2150785956.53894,NA,NA
"556",2013,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",186126,NA,NA,NA,0,1508735.01202929,1508735012.02929,NA,NA
"557",2014,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",327794,NA,NA,NA,0,2657094.03593871,2657094035.93871,NA,NA
"558",2015,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",465810,NA,NA,NA,0,3775849.99383945,3775849993.83945,NA,NA
"559",2016,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",239508,NA,NA,NA,0,1941448.8317651,1941448831.76509,NA,NA
"560",2017,"Ontario","2016A000235","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113693105","7.18.7",284514,NA,NA,NA,0,2306266.90098374,2306266900.98374,NA,NA
"537",2010,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",6393,NA,NA,NA,0,NA,NA,NA,NA
"538",2011,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",93740,NA,NA,NA,0,NA,NA,NA,NA
"539",2012,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",132204,NA,NA,NA,0,NA,NA,NA,NA
"540",2013,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",131567,NA,NA,NA,0,NA,NA,NA,NA
"541",2014,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",174833,NA,NA,NA,0,NA,NA,NA,NA
"542",2015,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",75773,NA,NA,NA,0,NA,NA,NA,NA
"543",2016,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",55196,NA,NA,NA,0,NA,NA,NA,NA
"544",2017,"Ontario","2016A000235","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113693103","7.18.5",221390,NA,NA,NA,0,NA,NA,NA,NA
"545",2010,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",9641,NA,NA,NA,0,NA,NA,NA,NA
"546",2011,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",22352,NA,NA,NA,0,NA,NA,NA,NA
"547",2012,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",7144,NA,NA,NA,0,NA,NA,NA,NA
"548",2013,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",1615,NA,NA,NA,0,NA,NA,NA,NA
"549",2014,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",5277,NA,NA,NA,0,NA,NA,NA,NA
"550",2015,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",6777,NA,NA,NA,0,NA,NA,NA,NA
"551",2016,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",4971,NA,NA,NA,0,NA,NA,NA,NA
"552",2017,"Ontario","2016A000235","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113693104","7.18.6",6387,NA,NA,NA,0,NA,NA,NA,NA
"81",2010,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",68436,NA,NA,NA,0,NA,NA,NA,NA
"82",2011,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",78732,NA,NA,NA,0,NA,NA,NA,NA
"83",2012,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",80519,NA,NA,NA,0,NA,NA,NA,NA
"84",2013,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",57643,NA,NA,NA,0,NA,NA,NA,NA
"85",2014,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",47150,NA,NA,NA,0,NA,NA,NA,NA
"86",2015,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",35777,NA,NA,NA,0,NA,NA,NA,NA
"87",2016,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",32762,NA,NA,NA,0,NA,NA,NA,NA
"88",2017,"Prince Edward Island","2016A000211","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113669832","3.18.8",23424,NA,NA,NA,0,NA,NA,NA,NA
"73",2010,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",2220,NA,NA,NA,0,NA,NA,NA,NA
"74",2011,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",6264,NA,NA,NA,0,NA,NA,NA,NA
"75",2012,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",14107,NA,NA,NA,0,NA,NA,NA,NA
"76",2013,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",15903,NA,NA,NA,0,NA,NA,NA,NA
"77",2014,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",12596,NA,NA,NA,0,NA,NA,NA,NA
"78",2015,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",14145,NA,NA,NA,0,NA,NA,NA,NA
"79",2016,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",11657,NA,NA,NA,0,NA,NA,NA,NA
"80",2017,"Prince Edward Island","2016A000211","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113669831","3.18.7",15845,NA,NA,NA,0,NA,NA,NA,NA
"57",2010,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",5127,NA,NA,NA,0,NA,NA,NA,NA
"58",2011,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",10349,NA,NA,NA,0,NA,NA,NA,NA
"59",2012,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",15342,NA,NA,NA,0,NA,NA,NA,NA
"60",2013,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",17141,NA,NA,NA,0,NA,NA,NA,NA
"61",2014,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",13691,NA,NA,NA,0,NA,NA,NA,NA
"62",2015,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",10605,NA,NA,NA,0,NA,NA,NA,NA
"63",2016,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",17885,NA,NA,NA,0,NA,NA,NA,NA
"64",2017,"Prince Edward Island","2016A000211","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113669829","3.18.5",10256,NA,NA,NA,0,NA,NA,NA,NA
"65",2010,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",2388,NA,NA,NA,0,10941.5807560137,10941580.7560137,3329.67461424114,307994.901817305
"66",2011,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",4799,NA,NA,NA,0,18511.0896817743,18511089.6817743,5633.18105214994,521069.24732387
"67",2012,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",5410,NA,NA,NA,0,19786.4091873308,19786409.1873308,6021.27844661135,556968.25631155
"68",2013,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",4862,NA,NA,NA,0,18162.8002540252,18162800.2540252,5527.19175390823,511265.237236511
"69",2014,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",4814,NA,NA,NA,0,20263.5012838321,20263501.2838321,6166.46418145157,570397.93678427
"70",2015,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",6391,NA,NA,NA,0,26814.6345556768,26814634.5556768,8160.06479878307,754805.993887434
"71",2016,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",6920,NA,NA,NA,0,30657.4517100833,30657451.7100833,9329.48729919876,862977.575175886
"72",2017,"Prince Edward Island","2016A000211","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113669830","3.18.6",7199,NA,NA,NA,0,36005.8017405222,36005801.7405222,10957.064312204,1013528.44887887
"421",2010,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",10694,NA,NA,NA,0,43393.4365296937,43393436.5296937,1422.54491428832,213381.737143248
"422",2011,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",9412,NA,NA,NA,0,32287.0570477857,32287057.0477857,1045.23893763096,156785.840644643
"423",2012,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",14015,NA,NA,NA,0,50873.5070086741,50873507.0086741,1692.93399224449,253940.098836674
"424",2013,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",12564,NA,NA,NA,0,47539.4080655048,47539408.0655048,1543.54120057072,231531.180085608
"425",2014,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",9368,NA,NA,NA,0,35249.5842144475,35249584.2144475,1123.4120076641,168511.801149614
"426",2015,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",14755,NA,NA,NA,0,56354.2199781534,56354219.9781534,1649.38307312877,247407.460969315
"427",2016,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",18217,NA,NA,NA,0,67231.1271593529,67231127.1593529,2011.79849372074,301769.774058111
"428",2017,"Quebec","2016A000224","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113686081","6.18.8",26123,NA,NA,NA,0,85316.8641488236,85316864.1488236,2512.91217485068,376936.826227602
"413",2010,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",173885,NA,NA,NA,0,NA,NA,NA,NA
"414",2011,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",159430,NA,NA,NA,0,NA,NA,NA,NA
"415",2012,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",337040,NA,NA,NA,0,NA,NA,NA,NA
"416",2013,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",257951,NA,NA,NA,0,NA,NA,NA,NA
"417",2014,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",70004,NA,NA,NA,0,NA,NA,NA,NA
"418",2015,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",151981,NA,NA,NA,0,NA,NA,NA,NA
"419",2016,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",159387,NA,NA,NA,0,NA,NA,NA,NA
"420",2017,"Quebec","2016A000224","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113686080","6.18.7",161748,NA,NA,NA,0,NA,NA,NA,NA
